datetime	lake.number
2013-05-22 15:40:00	NA
2013-05-22 15:50:00	NA
2013-05-22 16:00:00	NA
2013-05-22 16:10:00	NA
2013-05-22 16:20:00	NA
2013-05-22 16:30:00	NA
2013-05-22 16:40:00	NA
2013-05-22 16:50:00	NA
2013-05-22 17:00:00	NA
2013-05-22 17:10:00	NA
2013-05-22 17:20:00	NA
2013-05-22 17:30:00	NA
2013-05-22 17:40:00	NA
2013-05-22 17:50:00	NA
2013-05-22 18:00:00	NA
2013-05-22 18:10:00	NA
2013-05-22 18:20:00	NA
2013-05-22 18:30:00	NA
2013-05-22 18:40:00	NA
2013-05-22 18:50:00	NA
2013-05-22 19:00:00	NA
2013-05-22 19:10:00	NA
2013-05-22 19:20:00	NA
2013-05-22 19:30:00	NA
2013-05-22 19:40:00	NA
2013-05-22 19:50:00	NA
2013-05-22 20:00:00	NA
2013-05-22 20:10:00	NA
2013-05-22 20:20:00	NA
2013-05-22 20:30:00	NA
2013-05-22 20:40:00	NA
2013-05-22 20:50:00	NA
2013-05-22 21:00:00	NA
2013-05-22 21:10:00	NA
2013-05-22 21:20:00	NA
2013-05-22 21:30:00	NA
2013-05-22 21:40:00	NA
2013-05-22 21:50:00	NA
2013-05-22 22:00:00	NA
2013-05-22 22:10:00	NA
2013-05-22 22:20:00	NA
2013-05-22 22:30:00	NA
2013-05-22 22:40:00	NA
2013-05-22 22:50:00	NA
2013-05-22 23:00:00	NA
2013-05-22 23:10:00	NA
2013-05-22 23:20:00	NA
2013-05-22 23:30:00	NA
2013-05-22 23:40:00	NA
2013-05-22 23:50:00	NA
2013-05-23 00:00:00	NA
2013-05-23 00:10:00	NA
2013-05-23 00:20:00	NA
2013-05-23 00:30:00	NA
2013-05-23 00:40:00	NA
2013-05-23 00:50:00	NA
2013-05-23 01:00:00	NA
2013-05-23 01:10:00	NA
2013-05-23 01:20:00	NA
2013-05-23 01:30:00	NA
2013-05-23 01:40:00	NA
2013-05-23 01:50:00	NA
2013-05-23 02:00:00	NA
2013-05-23 02:10:00	NA
2013-05-23 02:20:00	NA
2013-05-23 02:30:00	NA
2013-05-23 02:40:00	NA
2013-05-23 02:50:00	NA
2013-05-23 03:00:00	NA
2013-05-23 03:10:00	NA
2013-05-23 03:20:00	NA
2013-05-23 03:30:00	NA
2013-05-23 03:40:00	NA
2013-05-23 03:50:00	NA
2013-05-23 04:00:00	NA
2013-05-23 04:10:00	NA
2013-05-23 04:20:00	NA
2013-05-23 04:30:00	NA
2013-05-23 04:40:00	NA
2013-05-23 04:50:00	NA
2013-05-23 05:00:00	NA
2013-05-23 05:10:00	NA
2013-05-23 05:20:00	NA
2013-05-23 05:30:00	NA
2013-05-23 05:40:00	NA
2013-05-23 05:50:00	NA
2013-05-23 06:00:00	NA
2013-05-23 06:10:00	NA
2013-05-23 06:20:00	NA
2013-05-23 06:30:00	NA
2013-05-23 06:40:00	NA
2013-05-23 06:50:00	NA
2013-05-23 07:00:00	NA
2013-05-23 07:10:00	NA
2013-05-23 07:20:00	NA
2013-05-23 07:30:00	NA
2013-05-23 07:40:00	NA
2013-05-23 07:50:00	NA
2013-05-23 08:00:00	NA
2013-05-23 08:10:00	NA
2013-05-23 08:20:00	NA
2013-05-23 08:30:00	NA
2013-05-23 08:40:00	NA
2013-05-23 08:50:00	NA
2013-05-23 09:00:00	NA
2013-05-23 09:10:00	NA
2013-05-23 09:20:00	NA
2013-05-23 09:30:00	NA
2013-05-23 09:40:00	NA
2013-05-23 09:50:00	NA
2013-05-23 10:00:00	NA
2013-05-23 10:10:00	NA
2013-05-23 10:20:00	NA
2013-05-23 10:30:00	NA
2013-05-23 10:40:00	NA
2013-05-23 10:50:00	NA
2013-05-23 11:00:00	NA
2013-05-23 11:10:00	NA
2013-05-23 11:20:00	NA
2013-05-23 11:30:00	NA
2013-05-23 11:40:00	NA
2013-05-23 11:50:00	NA
2013-05-23 12:00:00	NA
2013-05-23 12:10:00	NA
2013-05-23 12:20:00	NA
2013-05-23 12:30:00	NA
2013-05-23 12:40:00	NA
2013-05-23 12:50:00	NA
2013-05-23 13:00:00	NA
2013-05-23 13:10:00	NA
2013-05-23 13:20:00	NA
2013-05-23 13:30:00	NA
2013-05-23 13:40:00	NA
2013-05-23 13:50:00	NA
2013-05-23 14:00:00	NA
2013-05-23 14:10:00	NA
2013-05-23 14:20:00	NA
2013-05-23 14:30:00	NA
2013-05-23 14:40:00	NA
2013-05-23 14:50:00	NA
2013-05-23 15:00:00	NA
2013-05-23 15:10:00	NA
2013-05-23 15:20:00	NA
2013-05-23 15:30:00	NA
2013-05-23 15:40:00	NA
2013-05-23 15:50:00	NA
2013-05-23 16:00:00	NA
2013-05-23 16:10:00	NA
2013-05-23 16:20:00	NA
2013-05-23 16:30:00	NA
2013-05-23 16:40:00	NA
2013-05-23 16:50:00	NA
2013-05-23 17:00:00	NA
2013-05-23 17:10:00	NA
2013-05-23 17:20:00	NA
2013-05-23 17:30:00	NA
2013-05-23 17:40:00	NA
2013-05-23 17:50:00	NA
2013-05-23 18:00:00	NA
2013-05-23 18:10:00	NA
2013-05-23 18:20:00	NA
2013-05-23 18:30:00	NA
2013-05-23 18:40:00	NA
2013-05-23 18:50:00	NA
2013-05-23 19:00:00	NA
2013-05-23 19:10:00	NA
2013-05-23 19:20:00	NA
2013-05-23 19:30:00	NA
2013-05-23 19:40:00	NA
2013-05-23 19:50:00	NA
2013-05-23 20:00:00	NA
2013-05-23 20:10:00	NA
2013-05-23 20:20:00	NA
2013-05-23 20:30:00	NA
2013-05-23 20:40:00	NA
2013-05-23 20:50:00	NA
2013-05-23 21:00:00	NA
2013-05-23 21:10:00	NA
2013-05-23 21:20:00	NA
2013-05-23 21:30:00	NA
2013-05-23 21:40:00	NA
2013-05-23 21:50:00	NA
2013-05-23 22:00:00	NA
2013-05-23 22:10:00	NA
2013-05-23 22:20:00	NA
2013-05-23 22:30:00	NA
2013-05-23 22:40:00	NA
2013-05-23 22:50:00	NA
2013-05-23 23:00:00	NA
2013-05-23 23:10:00	NA
2013-05-23 23:20:00	NA
2013-05-23 23:30:00	NA
2013-05-23 23:40:00	NA
2013-05-23 23:50:00	NA
2013-05-24 00:00:00	NA
2013-05-24 00:10:00	NA
2013-05-24 00:20:00	NA
2013-05-24 00:30:00	NA
2013-05-24 00:40:00	NA
2013-05-24 00:50:00	NA
2013-05-24 01:00:00	NA
2013-05-24 01:10:00	NA
2013-05-24 01:20:00	NA
2013-05-24 01:30:00	NA
2013-05-24 01:40:00	NA
2013-05-24 01:50:00	NA
2013-05-24 02:00:00	NA
2013-05-24 02:10:00	NA
2013-05-24 02:20:00	NA
2013-05-24 02:30:00	NA
2013-05-24 02:40:00	NA
2013-05-24 02:50:00	NA
2013-05-24 03:00:00	NA
2013-05-24 03:10:00	NA
2013-05-24 03:20:00	NA
2013-05-24 03:30:00	NA
2013-05-24 03:40:00	NA
2013-05-24 03:50:00	NA
2013-05-24 04:00:00	NA
2013-05-24 04:10:00	NA
2013-05-24 04:20:00	NA
2013-05-24 04:30:00	NA
2013-05-24 04:40:00	NA
2013-05-24 04:50:00	NA
2013-05-24 05:00:00	NA
2013-05-24 05:10:00	NA
2013-05-24 05:20:00	NA
2013-05-24 05:30:00	NA
2013-05-24 05:40:00	NA
2013-05-24 05:50:00	NA
2013-05-24 06:00:00	NA
2013-05-24 06:10:00	NA
2013-05-24 06:20:00	NA
2013-05-24 06:30:00	NA
2013-05-24 06:40:00	NA
2013-05-24 06:50:00	NA
2013-05-24 07:00:00	NA
2013-05-24 07:10:00	NA
2013-05-24 07:20:00	NA
2013-05-24 07:30:00	NA
2013-05-24 07:40:00	NA
2013-05-24 07:50:00	NA
2013-05-24 08:00:00	NA
2013-05-24 08:10:00	NA
2013-05-24 08:20:00	NA
2013-05-24 08:30:00	NA
2013-05-24 08:40:00	NA
2013-05-24 08:50:00	NA
2013-05-24 09:00:00	NA
2013-05-24 09:10:00	NA
2013-05-24 09:20:00	NA
2013-05-24 09:30:00	NA
2013-05-24 09:40:00	NA
2013-05-24 09:50:00	NA
2013-05-24 10:00:00	NA
2013-05-24 10:10:00	NA
2013-05-24 10:20:00	NA
2013-05-24 10:30:00	NA
2013-05-24 10:40:00	NA
2013-05-24 10:50:00	NA
2013-05-24 11:00:00	NA
2013-05-24 11:10:00	NA
2013-05-24 11:20:00	NA
2013-05-24 11:30:00	NA
2013-05-24 11:40:00	NA
2013-05-24 11:50:00	NA
2013-05-24 12:00:00	NA
2013-05-24 12:10:00	NA
2013-05-24 12:20:00	NA
2013-05-24 12:30:00	NA
2013-05-24 12:40:00	NA
2013-05-24 12:50:00	NA
2013-05-24 13:00:00	NA
2013-05-24 13:10:00	NA
2013-05-24 13:20:00	NA
2013-05-24 13:30:00	NA
2013-05-24 13:40:00	NA
2013-05-24 13:50:00	NA
2013-05-24 14:00:00	NA
2013-05-24 14:10:00	NA
2013-05-24 14:20:00	NA
2013-05-24 14:30:00	NA
2013-05-24 14:40:00	NA
2013-05-24 14:50:00	NA
2013-05-24 15:00:00	NA
2013-05-24 15:10:00	NA
2013-05-24 15:20:00	NA
2013-05-24 15:30:00	NA
2013-05-24 15:40:00	NA
2013-05-24 15:50:00	NA
2013-05-24 16:00:00	NA
2013-05-24 16:10:00	NA
2013-05-24 16:20:00	NA
2013-05-24 16:30:00	NA
2013-05-24 16:40:00	NA
2013-05-24 16:50:00	NA
2013-05-24 17:00:00	NA
2013-05-24 17:10:00	NA
2013-05-24 17:20:00	NA
2013-05-24 17:30:00	NA
2013-05-24 17:40:00	NA
2013-05-24 17:50:00	NA
2013-05-24 18:00:00	NA
2013-05-24 18:10:00	NA
2013-05-24 18:20:00	NA
2013-05-24 18:30:00	NA
2013-05-24 18:40:00	NA
2013-05-24 18:50:00	NA
2013-05-24 19:00:00	NA
2013-05-24 19:10:00	NA
2013-05-24 19:20:00	NA
2013-05-24 19:30:00	NA
2013-05-24 19:40:00	NA
2013-05-24 19:50:00	NA
2013-05-24 20:00:00	NA
2013-05-24 20:10:00	NA
2013-05-24 20:20:00	NA
2013-05-24 20:30:00	NA
2013-05-24 20:40:00	NA
2013-05-24 20:50:00	NA
2013-05-24 21:00:00	NA
2013-05-24 21:10:00	NA
2013-05-24 21:20:00	NA
2013-05-24 21:30:00	NA
2013-05-24 21:40:00	NA
2013-05-24 21:50:00	NA
2013-05-24 22:00:00	NA
2013-05-24 22:10:00	NA
2013-05-24 22:20:00	NA
2013-05-24 22:30:00	NA
2013-05-24 22:40:00	NA
2013-05-24 22:50:00	NA
2013-05-24 23:00:00	NA
2013-05-24 23:10:00	NA
2013-05-24 23:20:00	NA
2013-05-24 23:30:00	NA
2013-05-24 23:40:00	NA
2013-05-24 23:50:00	NA
2013-05-25 00:00:00	NA
2013-05-25 00:10:00	NA
2013-05-25 00:20:00	NA
2013-05-25 00:30:00	NA
2013-05-25 00:40:00	NA
2013-05-25 00:50:00	NA
2013-05-25 01:00:00	NA
2013-05-25 01:10:00	NA
2013-05-25 01:20:00	NA
2013-05-25 01:30:00	NA
2013-05-25 01:40:00	NA
2013-05-25 01:50:00	NA
2013-05-25 02:00:00	NA
2013-05-25 02:10:00	NA
2013-05-25 02:20:00	NA
2013-05-25 02:30:00	NA
2013-05-25 02:40:00	NA
2013-05-25 02:50:00	NA
2013-05-25 03:00:00	NA
2013-05-25 03:10:00	NA
2013-05-25 03:20:00	NA
2013-05-25 03:30:00	NA
2013-05-25 03:40:00	NA
2013-05-25 03:50:00	NA
2013-05-25 04:00:00	NA
2013-05-25 04:10:00	NA
2013-05-25 04:20:00	NA
2013-05-25 04:30:00	NA
2013-05-25 04:40:00	NA
2013-05-25 04:50:00	NA
2013-05-25 05:00:00	NA
2013-05-25 05:10:00	NA
2013-05-25 05:20:00	NA
2013-05-25 05:30:00	NA
2013-05-25 05:40:00	NA
2013-05-25 05:50:00	NA
2013-05-25 06:00:00	NA
2013-05-25 06:10:00	NA
2013-05-25 06:20:00	NA
2013-05-25 06:30:00	NA
2013-05-25 06:40:00	NA
2013-05-25 06:50:00	NA
2013-05-25 07:00:00	NA
2013-05-25 07:10:00	NA
2013-05-25 07:20:00	NA
2013-05-25 07:30:00	NA
2013-05-25 07:40:00	NA
2013-05-25 07:50:00	NA
2013-05-25 08:00:00	NA
2013-05-25 08:10:00	NA
2013-05-25 08:20:00	NA
2013-05-25 08:30:00	NA
2013-05-25 08:40:00	NA
2013-05-25 08:50:00	NA
2013-05-25 09:00:00	NA
2013-05-25 09:10:00	NA
2013-05-25 09:20:00	NA
2013-05-25 09:30:00	NA
2013-05-25 09:40:00	NA
2013-05-25 09:50:00	NA
2013-05-25 10:00:00	NA
2013-05-25 10:10:00	NA
2013-05-25 10:20:00	NA
2013-05-25 10:30:00	NA
2013-05-25 10:40:00	NA
2013-05-25 10:50:00	NA
2013-05-25 11:00:00	NA
2013-05-25 11:10:00	NA
2013-05-25 11:20:00	NA
2013-05-25 11:30:00	NA
2013-05-25 11:40:00	NA
2013-05-25 11:50:00	NA
2013-05-25 12:00:00	NA
2013-05-25 12:10:00	NA
2013-05-25 12:20:00	NA
2013-05-25 12:30:00	NA
2013-05-25 12:40:00	NA
2013-05-25 12:50:00	NA
2013-05-25 13:00:00	NA
2013-05-25 13:10:00	NA
2013-05-25 13:20:00	NA
2013-05-25 13:30:00	NA
2013-05-25 13:40:00	NA
2013-05-25 13:50:00	NA
2013-05-25 14:00:00	NA
2013-05-25 14:10:00	NA
2013-05-25 14:20:00	NA
2013-05-25 14:30:00	NA
2013-05-25 14:40:00	NA
2013-05-25 14:50:00	NA
2013-05-25 15:00:00	NA
2013-05-25 15:10:00	NA
2013-05-25 15:20:00	NA
2013-05-25 15:30:00	NA
2013-05-25 15:40:00	NA
2013-05-25 15:50:00	NA
2013-05-25 16:00:00	NA
2013-05-25 16:10:00	NA
2013-05-25 16:20:00	NA
2013-05-25 16:30:00	NA
2013-05-25 16:40:00	NA
2013-05-25 16:50:00	NA
2013-05-25 17:00:00	NA
2013-05-25 17:10:00	NA
2013-05-25 17:20:00	NA
2013-05-25 17:30:00	NA
2013-05-25 17:40:00	NA
2013-05-25 17:50:00	NA
2013-05-25 18:00:00	NA
2013-05-25 18:10:00	NA
2013-05-25 18:20:00	NA
2013-05-25 18:30:00	NA
2013-05-25 18:40:00	NA
2013-05-25 18:50:00	NA
2013-05-25 19:00:00	NA
2013-05-25 19:10:00	NA
2013-05-25 19:20:00	NA
2013-05-25 19:30:00	NA
2013-05-25 19:40:00	NA
2013-05-25 19:50:00	NA
2013-05-25 20:00:00	NA
2013-05-25 20:10:00	NA
2013-05-25 20:20:00	NA
2013-05-25 20:30:00	NA
2013-05-25 20:40:00	NA
2013-05-25 20:50:00	NA
2013-05-25 21:00:00	NA
2013-05-25 21:10:00	NA
2013-05-25 21:20:00	NA
2013-05-25 21:30:00	NA
2013-05-25 21:40:00	NA
2013-05-25 21:50:00	NA
2013-05-25 22:00:00	NA
2013-05-25 22:10:00	NA
2013-05-25 22:20:00	NA
2013-05-25 22:30:00	NA
2013-05-25 22:40:00	NA
2013-05-25 22:50:00	NA
2013-05-25 23:00:00	NA
2013-05-25 23:10:00	NA
2013-05-25 23:20:00	NA
2013-05-25 23:30:00	NA
2013-05-25 23:40:00	NA
2013-05-25 23:50:00	NA
2013-05-26 00:00:00	NA
2013-05-26 00:10:00	NA
2013-05-26 00:20:00	NA
2013-05-26 00:30:00	NA
2013-05-26 00:40:00	NA
2013-05-26 00:50:00	NA
2013-05-26 01:00:00	NA
2013-05-26 01:10:00	NA
2013-05-26 01:20:00	NA
2013-05-26 01:30:00	NA
2013-05-26 01:40:00	NA
2013-05-26 01:50:00	NA
2013-05-26 02:00:00	NA
2013-05-26 02:10:00	NA
2013-05-26 02:20:00	NA
2013-05-26 02:30:00	NA
2013-05-26 02:40:00	NA
2013-05-26 02:50:00	NA
2013-05-26 03:00:00	NA
2013-05-26 03:10:00	NA
2013-05-26 03:20:00	NA
2013-05-26 03:30:00	NA
2013-05-26 03:40:00	NA
2013-05-26 03:50:00	NA
2013-05-26 04:00:00	NA
2013-05-26 04:10:00	NA
2013-05-26 04:20:00	NA
2013-05-26 04:30:00	NA
2013-05-26 04:40:00	NA
2013-05-26 04:50:00	NA
2013-05-26 05:00:00	NA
2013-05-26 05:10:00	NA
2013-05-26 05:20:00	NA
2013-05-26 05:30:00	NA
2013-05-26 05:40:00	NA
2013-05-26 05:50:00	NA
2013-05-26 06:00:00	NA
2013-05-26 06:10:00	NA
2013-05-26 06:20:00	NA
2013-05-26 06:30:00	NA
2013-05-26 06:40:00	NA
2013-05-26 06:50:00	NA
2013-05-26 07:00:00	NA
2013-05-26 07:10:00	NA
2013-05-26 07:20:00	NA
2013-05-26 07:30:00	NA
2013-05-26 07:40:00	NA
2013-05-26 07:50:00	NA
2013-05-26 08:00:00	NA
2013-05-26 08:10:00	NA
2013-05-26 08:20:00	NA
2013-05-26 08:30:00	NA
2013-05-26 08:40:00	NA
2013-05-26 08:50:00	NA
2013-05-26 09:00:00	NA
2013-05-26 09:10:00	NA
2013-05-26 09:20:00	NA
2013-05-26 09:30:00	NA
2013-05-26 09:40:00	NA
2013-05-26 09:50:00	NA
2013-05-26 10:00:00	NA
2013-05-26 10:10:00	NA
2013-05-26 10:20:00	NA
2013-05-26 10:30:00	NA
2013-05-26 10:40:00	NA
2013-05-26 10:50:00	NA
2013-05-26 11:00:00	NA
2013-05-26 11:10:00	NA
2013-05-26 11:20:00	NA
2013-05-26 11:30:00	NA
2013-05-26 11:40:00	NA
2013-05-26 11:50:00	NA
2013-05-26 12:00:00	NA
2013-05-26 12:10:00	NA
2013-05-26 12:20:00	NA
2013-05-26 12:30:00	NA
2013-05-26 12:40:00	NA
2013-05-26 12:50:00	NA
2013-05-26 13:00:00	NA
2013-05-26 13:10:00	NA
2013-05-26 13:20:00	NA
2013-05-26 13:30:00	NA
2013-05-26 13:40:00	NA
2013-05-26 13:50:00	NA
2013-05-26 14:00:00	NA
2013-05-26 14:10:00	NA
2013-05-26 14:20:00	NA
2013-05-26 14:30:00	NA
2013-05-26 14:40:00	NA
2013-05-26 14:50:00	NA
2013-05-26 15:00:00	NA
2013-05-26 15:10:00	NA
2013-05-26 15:20:00	NA
2013-05-26 15:30:00	NA
2013-05-26 15:40:00	NA
2013-05-26 15:50:00	NA
2013-05-26 16:00:00	NA
2013-05-26 16:10:00	NA
2013-05-26 16:20:00	NA
2013-05-26 16:30:00	NA
2013-05-26 16:40:00	NA
2013-05-26 16:50:00	NA
2013-05-26 17:00:00	NA
2013-05-26 17:10:00	NA
2013-05-26 17:20:00	NA
2013-05-26 17:30:00	NA
2013-05-26 17:40:00	NA
2013-05-26 17:50:00	NA
2013-05-26 18:00:00	NA
2013-05-26 18:10:00	NA
2013-05-26 18:20:00	NA
2013-05-26 18:30:00	NA
2013-05-26 18:40:00	NA
2013-05-26 18:50:00	NA
2013-05-26 19:00:00	NA
2013-05-26 19:10:00	NA
2013-05-26 19:20:00	NA
2013-05-26 19:30:00	NA
2013-05-26 19:40:00	NA
2013-05-26 19:50:00	NA
2013-05-26 20:00:00	NA
2013-05-26 20:10:00	NA
2013-05-26 20:20:00	NA
2013-05-26 20:30:00	NA
2013-05-26 20:40:00	NA
2013-05-26 20:50:00	NA
2013-05-26 21:00:00	NA
2013-05-26 21:10:00	NA
2013-05-26 21:20:00	NA
2013-05-26 21:30:00	NA
2013-05-26 21:40:00	NA
2013-05-26 21:50:00	NA
2013-05-26 22:00:00	NA
2013-05-26 22:10:00	NA
2013-05-26 22:20:00	NA
2013-05-26 22:30:00	NA
2013-05-26 22:40:00	NA
2013-05-26 22:50:00	NA
2013-05-26 23:00:00	NA
2013-05-26 23:10:00	NA
2013-05-26 23:20:00	NA
2013-05-26 23:30:00	NA
2013-05-26 23:40:00	NA
2013-05-26 23:50:00	NA
2013-05-27 00:00:00	NA
2013-05-27 00:10:00	NA
2013-05-27 00:20:00	NA
2013-05-27 00:30:00	NA
2013-05-27 00:40:00	NA
2013-05-27 00:50:00	NA
2013-05-27 01:00:00	NA
2013-05-27 01:10:00	NA
2013-05-27 01:20:00	NA
2013-05-27 01:30:00	NA
2013-05-27 01:40:00	NA
2013-05-27 01:50:00	NA
2013-05-27 02:00:00	NA
2013-05-27 02:10:00	NA
2013-05-27 02:20:00	NA
2013-05-27 02:30:00	NA
2013-05-27 02:40:00	NA
2013-05-27 02:50:00	NA
2013-05-27 03:00:00	NA
2013-05-27 03:10:00	NA
2013-05-27 03:20:00	NA
2013-05-27 03:30:00	NA
2013-05-27 03:40:00	NA
2013-05-27 03:50:00	NA
2013-05-27 04:00:00	NA
2013-05-27 04:10:00	NA
2013-05-27 04:20:00	NA
2013-05-27 04:30:00	NA
2013-05-27 04:40:00	NA
2013-05-27 04:50:00	NA
2013-05-27 05:00:00	NA
2013-05-27 05:10:00	NA
2013-05-27 05:20:00	NA
2013-05-27 05:30:00	NA
2013-05-27 05:40:00	NA
2013-05-27 05:50:00	NA
2013-05-27 06:00:00	NA
2013-05-27 06:10:00	NA
2013-05-27 06:20:00	NA
2013-05-27 06:30:00	NA
2013-05-27 06:40:00	NA
2013-05-27 06:50:00	NA
2013-05-27 07:00:00	NA
2013-05-27 07:10:00	NA
2013-05-27 07:20:00	NA
2013-05-27 07:30:00	NA
2013-05-27 07:40:00	NA
2013-05-27 07:50:00	NA
2013-05-27 08:00:00	NA
2013-05-27 08:10:00	NA
2013-05-27 08:20:00	NA
2013-05-27 08:30:00	NA
2013-05-27 08:40:00	NA
2013-05-27 08:50:00	NA
2013-05-27 09:00:00	NA
2013-05-27 09:10:00	NA
2013-05-27 09:20:00	NA
2013-05-27 09:30:00	NA
2013-05-27 09:40:00	NA
2013-05-27 09:50:00	NA
2013-05-27 10:00:00	NA
2013-05-27 10:10:00	NA
2013-05-27 10:20:00	NA
2013-05-27 10:30:00	NA
2013-05-27 10:40:00	NA
2013-05-27 10:50:00	NA
2013-05-27 11:00:00	NA
2013-05-27 11:10:00	NA
2013-05-27 11:20:00	NA
2013-05-27 11:30:00	NA
2013-05-27 11:40:00	NA
2013-05-27 11:50:00	NA
2013-05-27 12:00:00	NA
2013-05-27 12:10:00	NA
2013-05-27 12:20:00	NA
